0.942169	0
0.942169	1
0.942248	2
0.942365	3
0.942287	4
0.942418	5
0.942516	6
0.942541	7
0.942660	8
0.942691	9
0.942653	10
0.942751	11
0.942922	12
0.942914	13
0.942884	14
0.942985	15
0.943018	16
0.942966	17
0.943079	18
0.943101	19
0.943091	20
0.943087	21
0.943087	22
0.943178	23
0.943142	24
0.943201	25
0.943286	26
0.943268	27
0.943321	28
0.943258	29
0.943326	30
0.943292	31
0.943363	32
0.943418	33
0.943426	34
0.943377	35
0.943477	36
0.943513	37
0.943620	38
0.943634	39
0.943551	40
0.943659	41
0.943661	42
0.943721	43
0.943692	44
0.943752	45
0.943829	46
0.943910	47
0.943960	48
0.943980	49
0.943999	50
0.944024	51
0.943999	52
0.944044	53
0.944001	54
0.943914	55
0.943937	56
0.943964	57
0.943990	58
0.944097	59
0.944180	60
0.944285	61
0.944386	62
0.944520	63
0.944573	64
0.944641	65
0.944640	66
0.944727	67
0.944858	68
0.944896	69
0.944964	70
0.945014	71
0.945059	72
0.945180	73
0.945266	74
0.945386	75
0.945486	76
0.945612	77
0.945591	78
0.945622	79
0.945697	80
0.945797	81
0.945880	82
0.945887	83
0.945899	84
0.945992	85
0.946224	86
0.946484	87
0.946900	88
0.946939	89
0.947019	90
0.947843	91
0.948379	92
0.948458	93
0.948589	94
0.948409	95
0.947962	96
0.947503	97
0.947278	98
0.946858	99
0.945643	100
0.944809	101
0.944875	102
0.944677	103
0.944754	104
0.944819	105
0.945342	106
0.946011	107
0.946762	108
0.947451	109
0.947514	110
0.947511	111
0.947511	112
0.947191	113
0.946110	114
0.945454	115
0.945192	116
0.945246	117
0.945854	118
0.946622	119
0.947379	120
0.948115	121
0.948753	122
0.948845	123
0.948829	124
0.948683	125
0.948637	126
0.948665	127
0.948743	128
0.948800	129
0.948873	130
0.948895	131
0.949013	132
0.949085	133
0.948945	134
0.948941	135
0.948960	136
0.948594	137
0.948614	138
0.948611	139
0.948651	140
0.948702	141
0.948704	142
0.948813	143
0.948919	144
0.949503	145
0.950145	146
0.950721	147
0.950744	148
0.950796	149
0.950795	150
0.950851	151
0.950944	152
0.950937	153
0.950972	154
0.950949	155
0.951016	156
0.951108	157
0.951052	158
0.950702	159
0.950545	160
0.950579	161
0.950610	162
0.950637	163
0.950583	164
0.950654	165
0.950681	166
0.950411	167
0.949926	168
0.949854	169
0.949881	170
0.949955	171
0.950054	172
0.950093	173
0.950155	174
0.950209	175
0.950285	176
0.950062	177
0.948435	178
0.946928	179
0.945360	180
0.943758	181
0.942301	182
0.941437	183
0.940586	184
0.940518	185
0.940534	186
0.940617	187
0.940660	188
0.940712	189
0.940764	190
0.940816	191
0.940911	192
0.940999	193
0.941063	194
0.941102	195
0.941160	196
0.941256	197
0.941326	198
0.941460	199
0.941497	200
0.941581	201
0.941693	202
0.941735	203
0.941809	204
0.941841	205
0.941892	206
0.941920	207
0.941964	208
0.942053	209
0.942118	210
0.942210	211
0.942320	212
0.942412	213
0.942509	214
0.942610	215
0.942762	216
0.942860	217
0.942885	218
0.942967	219
0.943062	220
0.943167	221
0.943271	222
0.943329	223
0.943400	224
0.943435	225
0.943471	226
0.943568	227
0.943655	228
0.943935	229
0.944304	230
0.944740	231
0.945601	232
0.946462	233
0.946843	234
0.947323	235
0.946797	236
0.946319	237
0.946172	238
0.946207	239
0.946026	240
0.946028	241
0.946019	242
0.946627	243
0.946026	244
0.944528	245
0.944180	246
0.942587	247
0.941924	248
0.941606	249
0.941647	250
0.941736	251
0.942323	252
0.943132	253
0.944085	254
0.944795	255
0.945861	256
0.947047	257
0.948254	258
0.949463	259
0.950851	260
0.952078	261
0.952923	262
0.953938	263
0.955038	264
0.955884	265
0.956646	266
0.957262	267
0.957324	268
0.957386	269
0.957435	270
0.957461	271
0.957512	272
0.957625	273
0.957726	274
0.957760	275
0.957839	276
0.957861	277
0.957912	278
0.957958	279
0.958020	280
0.958018	281
0.958085	282
0.958128	283
0.958180	284
0.958194	285
0.958228	286
0.959148	287
0.960071	288
0.960834	289
0.960868	290
0.960911	291
0.960979	292
0.960974	293
0.961020	294
0.961089	295
0.961154	296
0.961147	297
0.961212	298
0.961253	299
0.961330	300
0.961397	301
0.961420	302
0.961464	303
0.961523	304
0.961489	305
0.961504	306
0.961528	307
0.961524	308
0.961492	309
0.961559	310
0.961565	311
0.961627	312
0.961236	313
0.961292	314
0.961343	315
0.961393	316
0.961401	317
0.961433	318
0.961456	319
0.961467	320
0.961494	321
0.961484	322
0.961504	323
0.961529	324
0.961534	325
0.961584	326
0.961587	327
0.961621	328
0.961667	329
0.961707	330
0.961673	331
0.961683	332
0.961701	333
0.961720	334
0.961722	335
0.961760	336
0.961793	337
0.961871	338
0.961911	339
0.962888	340
0.963688	341
0.963681	342
0.963684	343
0.963704	344
0.963722	345
0.963719	346
0.963287	347
0.963150	348
0.962551	349
0.962126	350
0.962121	351
0.962138	352
0.962152	353
0.961750	354
0.961789	355
0.961842	356
0.961863	357
0.961949	358
0.961981	359
0.961987	360
0.961992	361
0.962023	362
0.962040	363
0.962008	364
0.961730	365
0.961015	366
0.960470	367
0.959747	368
0.958991	369
0.958379	370
0.957643	371
0.956162	372
0.955018	373
0.953588	374
0.952688	375
0.951968	376
0.951635	377
0.951476	378
0.951468	379
0.951224	380
0.950947	381
0.950078	382
0.948519	383
0.946879	384
0.946389	385
0.946328	386
0.945955	387
0.945568	388
0.945211	389
0.944497	390
0.944323	391
0.944182	392
0.944099	393
0.944107	394
0.944185	395
0.944247	396
0.944284	397
0.944346	398
0.944470	399
0.944517	400
0.944587	401
0.944631	402
0.944731	403
0.944825	404
0.944896	405
0.944965	406
0.945070	407
0.945098	408
0.945128	409
0.945162	410
0.945236	411
0.945448	412
0.945728	413
0.946179	414
0.946968	415
0.947803	416
0.948492	417
0.949208	418
0.949577	419
0.950292	420
0.951086	421
0.951684	422
0.952282	423
0.952332	424
0.952383	425
0.953008	426
0.953633	427
0.953700	428
0.953722	429
0.953766	430
0.953823	431
0.953828	432
0.953901	433
0.953958	434
0.953995	435
0.954018	436
0.954079	437
0.954127	438
0.954173	439
0.954269	440
0.954318	441
0.954384	442
0.954416	443
0.954414	444
0.954270	445
0.953931	446
0.953409	447
0.951807	448
0.950182	449
0.948509	450
0.946922	451
0.945458	452
0.944135	453
0.942950	454
0.942513	455
0.941681	456
0.941618	457
0.941589	458
0.941630	459
0.941677	460
0.941770	461
0.941827	462
0.941905	463
0.941882	464
0.941890	465
0.941910	466
0.941979	467
0.942240	468
0.942577	469
0.943001	470
0.943978	471
0.944925	472
0.945168	473
0.945903	474
0.946640	475
0.947263	476
0.947291	477
0.947339	478
0.947388	479
0.947258	480
0.946983	481
0.946918	482
0.945326	483
0.943703	484
0.942049	485
0.940633	486
0.939767	487
0.938954	488
0.938887	489
0.938889	490
0.938978	491
0.939064	492
0.939137	493
0.939177	494
0.939211	495
0.939283	496
0.939388	497
0.939476	498
0.939567	499
0.939675	500
0.939738	501
0.939796	502
0.939889	503
0.939940	504
0.940057	505
0.940138	506
0.940199	507
0.940254	508
0.940280	509
0.940328	510
0.940373	511
0.940536	512
0.940758	513
0.941077	514
0.941497	515
0.942506	516
0.943659	517
0.944078	518
0.944720	519
0.945705	520
0.946571	521
0.947150	522
0.947877	523
0.947941	524
0.947996	525
0.948038	526
0.948081	527
0.948133	528
0.948163	529
0.948228	530
0.948259	531
0.948278	532
0.948298	533
0.948283	534
0.948300	535
0.948314	536
0.948366	537
0.948405	538
0.948477	539
0.948507	540
0.948546	541
0.948577	542
0.948614	543
0.948616	544
0.948658	545
0.948710	546
0.948740	547
0.948766	548
0.948796	549
0.948790	550
0.948843	551
0.948874	552
0.948921	553
0.948638	554
0.947668	555
0.946362	556
0.944924	557
0.943314	558
0.941691	559
0.940236	560
0.938717	561
0.937743	562
0.936961	563
0.937047	564
0.937071	565
0.937126	566
0.937168	567
0.937222	568
0.937293	569
0.937385	570
0.937452	571
0.937508	572
0.937566	573
0.937589	574
0.937621	575
0.937651	576
0.937755	577
0.937842	578
0.937922	579
0.938006	580
0.938175	581
0.938442	582
0.939061	583
0.939616	584
0.940177	585
0.940705	586
0.941279	587
0.941932	588
0.942518	589
0.942567	590
0.942639	591
0.942499	592
0.942495	593
0.942515	594
0.942539	595
0.942566	596
0.942594	597
0.942621	598
0.942661	599
0.942705	600
0.942546	601
0.942381	602
0.942384	603
0.942427	604
0.942453	605
0.942063	606
0.941704	607
0.940070	608
0.938527	609
0.937586	610
0.936624	611
0.936699	612
0.936798	613
0.936878	614
0.936948	615
0.937001	616
0.937072	617
0.937129	618
0.937194	619
0.937278	620
0.937347	621
0.937438	622
0.937499	623
0.937573	624
0.937650	625
0.937691	626
0.937751	627
0.937837	628
0.937887	629
0.937955	630
0.937964	631
0.937975	632
0.938107	633
0.938356	634
0.938575	635
0.938757	636
0.939223	637
0.939259	638
0.939309	639
0.939324	640
0.939351	641
0.939400	642
0.939457	643
0.939186	644
0.939218	645
0.939157	646
0.939203	647
0.939245	648
0.939264	649
0.939136	650
0.939177	651
0.939209	652
0.939224	653
0.939242	654
0.939262	655
0.939744	656
0.939802	657
0.940315	658
0.940385	659
0.940408	660
0.940462	661
0.940463	662
0.940503	663
0.940560	664
0.940592	665
0.940631	666
0.940653	667
0.940716	668
0.940761	669
0.941499	670
0.941801	671
0.942233	672
0.942292	673
0.942132	674
0.940455	675
0.938806	676
0.937289	677
0.936382	678
0.935464	679
0.935542	680
0.935583	681
0.935630	682
0.935719	683
0.935799	684
0.935870	685
0.935962	686
0.936064	687
0.936121	688
0.936194	689
0.936268	690
0.936334	691
0.936406	692
0.936478	693
0.936564	694
0.936594	695
0.936665	696
0.936730	697
0.936789	698
0.936861	699
0.936941	700
0.937008	701
0.937073	702
0.937113	703
0.937162	704
0.937221	705
0.937282	706
0.937334	707
0.937345	708
0.937384	709
0.937424	710
0.937613	711
0.937801	712
0.937957	713
0.938079	714
0.938331	715
0.939023	716
0.939668	717
0.940299	718
0.940925	719
0.941604	720
0.941862	721
0.941923	722
0.941949	723
0.941977	724
0.941996	725
0.942059	726
0.942095	727
0.942137	728
0.942176	729
0.941871	730
0.941555	731
0.940663	732
0.939532	733
0.938063	734
0.937198	735
0.936557	736
0.935960	737
0.935304	738
0.935392	739
0.935462	740
0.935534	741
0.935572	742
0.935659	743
0.935724	744
0.935786	745
0.935871	746
0.935934	747
0.936012	748
0.936068	749
0.936130	750
0.936202	751
0.936264	752
0.936306	753
0.936366	754
0.936472	755
0.936512	756
0.936538	757
0.936553	758
0.936549	759
0.936666	760
0.936784	761
0.936951	762
0.937088	763
0.937294	764
0.937356	765
0.937401	766
0.937424	767
0.937962	768
0.938472	769
0.938970	770
0.939602	771
0.940189	772
0.940258	773
0.940120	774
0.940131	775
0.940188	776
0.940239	777
0.940223	778
0.939398	779
0.939264	780
0.938100	781
0.936864	782
0.936160	783
0.935418	784
0.935487	785
0.935535	786
0.935600	787
0.935651	788
0.935716	789
0.935771	790
0.935814	791
0.935847	792
0.935971	793
0.936212	794
0.936427	795
0.936678	796
0.937275	797
0.937883	798
0.938594	799
0.939317	800
0.940020	801
0.940330	802
0.940866	803
0.941339	804
0.941367	805
0.941405	806
0.941459	807
0.941469	808
0.941488	809
0.941508	810
0.941545	811
0.941561	812
0.941230	813
0.940609	814
0.939978	815
0.939001	816
0.938012	817
0.936766	818
0.935677	819
0.935190	820
0.934809	821
0.934010	822
0.934089	823
0.934169	824
0.934237	825
0.934328	826
0.934398	827
0.934465	828
0.934486	829
0.934504	830
0.934632	831
0.934890	832
0.935200	833
0.935418	834
0.935886	835
0.936405	836
0.936979	837
0.937612	838
0.938279	839
0.939094	840
0.939481	841
0.940059	842
0.940535	843
0.940602	844
0.940637	845
0.940675	846
0.940682	847
0.940709	848
0.940717	849
0.940742	850
0.940764	851
0.940773	852
0.940806	853
0.940321	854
0.940364	855
0.940430	856
0.940460	857
0.940500	858
0.940507	859
0.940551	860
0.940578	861
0.940620	862
0.940654	863
0.941374	864
0.941998	865
0.942643	866
0.943298	867
0.943335	868
0.943347	869
0.943384	870
0.943431	871
0.943459	872
0.943497	873
0.943537	874
0.943545	875
0.943547	876
0.943244	877
0.943273	878
0.942986	879
0.942664	880
0.942699	881
0.942750	882
0.942769	883
0.942583	884
0.942047	885
0.942081	886
0.942118	887
0.942143	888
0.942189	889
0.942213	890
0.942246	891
0.942295	892
0.942339	893
0.942212	894
0.941584	895
0.941237	896
0.940596	897
0.939793	898
0.938979	899
0.938224	900
0.937707	901
0.937380	902
0.937408	903
0.937448	904
0.937497	905
0.937558	906
0.937608	907
0.937627	908
0.937668	909
0.938230	910
0.938874	911
0.939162	912
0.939621	913
0.939672	914
0.939729	915
0.939768	916
0.939777	917
0.939829	918
0.939877	919
0.939918	920
0.939982	921
0.940008	922
0.940066	923
0.940085	924
0.939894	925
0.939374	926
0.939049	927
0.938544	928
0.938443	929
0.938155	930
0.938154	931
0.937990	932
0.938010	933
0.938058	934
0.938105	935
0.938125	936
0.938141	937
0.938170	938
0.938224	939
0.938283	940
0.938341	941
0.938369	942
0.938387	943
0.938403	944
0.938275	945
0.938134	946
0.938138	947
0.938173	948
0.938019	949
0.937874	950
0.937419	951
0.937466	952
0.937506	953
0.937533	954
0.937563	955
0.937575	956
0.937622	957
0.937644	958
0.937645	959
0.937660	960
0.937696	961
0.937377	962
0.937379	963
0.937407	964
0.937442	965
0.937483	966
0.937508	967
0.937566	968
0.937611	969
0.937592	970
0.937581	971
0.937602	972
0.937645	973
0.937678	974
0.937676	975
0.937488	976
0.937389	977
0.937074	978
0.936610	979
0.936663	980
0.936682	981
0.936732	982
0.937290	983
0.937332	984
0.937395	985
0.937439	986
0.937474	987
0.937315	988
0.937347	989
0.937387	990
0.937407	991
0.937431	992
0.937439	993
0.937475	994
0.937487	995
0.937529	996
0.937544	997
0.937592	998
0.937622	999
0.937657	1000
0.937689	1001
0.937522	1002
0.937418	1003
0.937438	1004
0.937159	1005
0.937216	1006
0.937256	1007
0.937089	1008
0.936800	1009
0.936723	1010
0.935721	1011
0.934857	1012
0.933341	1013
0.932091	1014
0.931351	1015
0.931414	1016
0.931499	1017
0.931573	1018
0.931653	1019
0.931738	1020
0.931811	1021
0.931815	1022
0.931824	1023
0.931900	1024
0.932102	1025
0.932386	1026
0.932708	1027
0.933228	1028
0.933814	1029
0.934394	1030
0.934971	1031
0.935564	1032
0.936293	1033
0.936739	1034
0.937334	1035
0.937833	1036
0.937878	1037
0.937905	1038
0.937938	1039
0.937966	1040
0.937915	1041
0.937930	1042
0.937959	1043
0.937809	1044
0.937827	1045
0.937495	1046
0.937494	1047
0.937157	1048
0.936977	1049
0.935981	1050
0.935631	1051
0.935655	1052
0.935711	1053
0.935778	1054
0.935832	1055
0.935880	1056
0.935903	1057
0.935921	1058
0.935918	1059
0.935920	1060
0.935943	1061
0.935982	1062
0.936055	1063
0.936116	1064
0.936190	1065
0.936044	1066
0.936082	1067
0.936112	1068
0.936129	1069
0.935823	1070
0.934969	1071
0.934779	1072
0.934489	1073
0.934473	1074
0.934331	1075
0.934032	1076
0.933878	1077
0.933743	1078
0.932326	1079
0.931020	1080
0.930225	1081
0.930275	1082
0.930347	1083
0.930425	1084
0.930471	1085
0.930541	1086
0.930606	1087
0.930681	1088
0.930741	1089
0.930816	1090
0.930874	1091
0.930942	1092
0.931023	1093
0.931082	1094
0.931142	1095
0.931206	1096
0.931272	1097
0.931334	1098
0.931418	1099
0.931480	1100
0.931539	1101
0.931630	1102
0.931704	1103
0.931781	1104
0.931867	1105
0.931918	1106
0.931977	1107
0.932056	1108
0.932111	1109
0.932186	1110
0.932242	1111
0.932316	1112
